ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2
1020;0,1544;-0,0508;35070,0251;550,2277;582,5846;default broker;10100,8081;0,0000;0,0000;-158,4756;158,4756;-0,0000;COLDPOWER22;30456,0470;0,0000;0,0000;-477,8372;477,8372;-0,0000;VidyutVanika;-5486,8300;-1845,2301;-1845,2301;86,0851;-86,0851;32,3568
1021;0,2282;-0,0562;31382,8830;779,2625;786,5402;default broker;12268,8596;0,0000;0,0000;-304,6458;304,6458;-0,0000;COLDPOWER22;32992,0460;0,0000;0,0000;-819,2194;819,2194;-0,0000;VidyutVanika;-13878,0227;-1417,3322;-1417,3322;344,6026;-344,6026;7,2776
1022;0,1675;-0,0512;12277,7159;477,2964;453,5268;default broker;13905,1786;0,0000;0,0000;-540,5641;540,5641;-0,0000;COLDPOWER22;15277,3974;0,0000;0,0000;-593,9091;593,9091;-0,0000;VidyutVanika;-16904,8601;-865,5205;-865,5205;657,1767;-657,1767;-23,7696
1023;0,1719;-0,0512;20575,0613;630,1086;626,1393;default broker;17421,6625;0,0000;0,0000;-533,5362;533,5362;-0,0000;COLDPOWER22;6469,5834;0,0000;0,0000;-198,1302;198,1302;-0,0000;VidyutVanika;-3316,1846;-380,5503;-380,5503;101,5577;-101,5577;-3,9693
1024;0,1380;-0,0491;12935,9063;467,6810;459,0598;default broker;20988,5431;0,0000;0,0000;-758,8136;758,8136;-0,0000;COLDPOWER22;-1589,9628;0,0000;0,0000;57,4830;-55,3638;-0,0000;VidyutVanika;-6462,6739;-365,5622;-365,5622;233,6496;-233,6496;-8,6212
1025;0,1420;-0,0358;29953,8319;175,0015;184,7990;default broker;22636,5507;0,0000;0,0000;-132,2512;147,0594;-0,0000;COLDPOWER22;-2838,6541;0,0000;0,0000;16,5845;-18,4415;-0,0000;VidyutVanika;10155,9353;-413,4310;-413,4310;-59,3348;59,3348;9,7975
1026;0,2040;-0,0415;20413,0866;429,4671;429,3791;default broker;23122,4648;0,0000;0,0000;-486,4692;486,2699;-0,0000;COLDPOWER22;-11693,6408;0,0000;0,0000;246,0203;-245,9195;-0,0000;VidyutVanika;8984,2626;-118,2211;-118,2211;-189,0182;189,0182;-0,0880
1027;0,2078;-0,0375;20890,7201;347,6336;349,6970;default broker;24177,0243;0,0000;0,0000;-402,3196;407,0956;-0,0000;COLDPOWER22;-11451,0115;0,0000;0,0000;190,5514;-192,8135;-0,0000;VidyutVanika;8164,7073;-559,0122;-559,0122;-135,8654;135,8654;2,0634
1028;0,1669;-0,0414;19096,1109;426,7946;426,3959;default broker;25879,2417;0,0000;0,0000;-578,3963;577,3158;-0,0000;COLDPOWER22;-13225,1611;0,0000;0,0000;295,5799;-295,0278;-0,0000;VidyutVanika;6442,0303;-118,2211;-118,2211;-143,9782;143,9782;-0,3986
1029;0,2628;-0,0397;15191,7395;372,2750;366,0996;default broker;24560,2329;0,0000;0,0000;-601,8508;581,8835;-0,0000;COLDPOWER22;-13622,2063;0,0000;0,0000;333,8134;-322,7387;-0,0000;VidyutVanika;4253,7129;-621,5837;-621,5837;-104,2376;104,2376;-6,1754
1030;0,2622;-0,0356;10578,9961;265,1673;262,3063;default broker;24631,6476;0,0000;0,0000;-617,4034;617,4034;-0,0000;COLDPOWER22;-14026,9328;0,0000;0,0000;351,5914;-344,0046;-0,0000;VidyutVanika;-25,7187;-194,8711;-194,8711;0,6447;-0,6447;-2,8610
1031;0,2727;-0,0675;-11216,2063;3185,0084;2832,2311;default broker;24088,3974;0,0000;0,0000;6840,2583;6840,2583;-0,0000;COLDPOWER22;-12299,5280;0,0000;0,0000;-3492,6337;-3492,6337;-0,0000;VidyutVanika;-23005,0757;6393,3834;1200,0000;-6532,6330;-6532,6330;352,7773
1032;0,2839;-0,0661;-1884,0185;538,4121;194,6570;default broker;22467,3539;0,0000;0,0000;6420,6884;6420,6884;-0,0000;COLDPOWER22;-12640,0746;0,0000;0,0000;-3612,2625;-3612,2625;-0,0000;VidyutVanika;-11711,2978;6308,3560;1200,0000;-3346,8380;-3346,8380;343,7551
1033;0,3245;-0,0742;-8031,3625;2670,9174;0,0000;default broker;20230,3301;0,0000;0,0000;6727,8174;6727,8174;-0,0000;COLDPOWER22;-15084,4274;0,0000;0,0000;-5016,4912;-5016,4912;-0,0000;VidyutVanika;-13177,2652;3086,4025;2681,8197;-4382,2436;-1510,3891;906,2149
1034;0,2263;-0,0379;-12207,7197;2911,7562;2911,7562;default broker;19141,0204;0,0000;0,0000;4565,4706;4565,4706;-0,0000;COLDPOWER22;-13947,3671;0,0000;0,0000;-3326,6928;-3326,6928;-0,0000;VidyutVanika;-17401,3730;1690,0794;0,0000;-4150,5340;-4150,5340;-0,0000
1035;0,1970;-0,0423;-5612,9325;1137,1873;1137,1873;default broker;17654,0754;0,0000;0,0000;3576,7383;3576,7383;-0,0000;COLDPOWER22;-12214,9525;0,0000;0,0000;-2474,7651;-2474,7651;-0,0000;VidyutVanika;-11052,0553;1182,8595;0,0000;-2239,1606;-2239,1606;-0,0000
1036;0,1911;-0,0352;-2800,7098;543,0235;0,0000;default broker;16432,2522;0,0000;0,0000;3186,0136;3186,0136;-0,0000;COLDPOWER22;-10416,8682;0,0000;0,0000;-2019,7039;-2019,7039;-0,0000;VidyutVanika;-8816,0938;964,7686;0,0000;-1709,3332;-1709,3332;-0,0000
1037;0,2186;-0,0567;13495,4383;583,3997;447,6530;default broker;15789,5597;0,0000;0,0000;-682,5732;364,9279;-0,0000;COLDPOWER22;-7878,9912;0,0000;0,0000;340,6041;-182,0991;-0,0000;VidyutVanika;5584,8698;-4021,4771;-4021,4771;-241,4306;241,4306;-135,7467
1038;0,2746;-0,0682;-1180,4780;325,5260;11,4868;default broker;13664,7597;0,0000;0,0000;3768,1636;3768,1636;-0,0000;COLDPOWER22;-2890,2745;0,0000;0,0000;-797,0156;-797,0156;-0,0000;VidyutVanika;-11954,9633;2765,4734;1138,6500;-3296,6740;-3296,6740;314,0392
1039;0,3271;-0,0752;10950,3481;703,5503;507,4431;default broker;11406,3087;0,0000;0,0000;-732,8453;732,8453;-0,0000;COLDPOWER22;5036,1905;0,0000;0,0000;-323,5708;323,5708;-0,0000;VidyutVanika;-5492,1511;-3455,3789;-3455,3789;352,8659;-352,8659;-196,1071
1040;0,2332;-0,0391;15400,9011;365,6902;318,0329;default broker;9683,7727;0,0000;0,0000;-229,9385;170,0067;-0,0000;COLDPOWER22;-3655,7971;0,0000;0,0000;86,8059;-64,1806;-0,0000;VidyutVanika;9372,9254;-3894,1946;-3894,1946;-222,5575;222,5575;-47,6572
1041;0,2948;-0,0736;16775,2398;953,7615;858,1233;default broker;9544,9823;0,0000;0,0000;-542,6829;433,8482;-0,0000;COLDPOWER22;6153,9663;0,0000;0,0000;-349,8857;279,7163;-0,0000;VidyutVanika;1076,2912;-2258,8700;-2258,8700;-61,1929;61,1929;-95,6382
1042;0,2593;-0,0386;41437,6628;-116,1718;-27,8955;default broker;9419,8381;0,0000;0,0000;26,4088;13,7261;-0,0000;COLDPOWER22;24623,9289;0,0000;0,0000;69,0340;35,8807;-0,0000;VidyutVanika;7393,8958;-2094,5002;-2094,5002;20,7290;-20,7290;88,2763
1043;0,2485;-0,0351;34822,8030;8,3333;84,9281;default broker;9634,8879;0,0000;0,0000;-2,3057;44,6907;-0,0000;COLDPOWER22;18866,4523;0,0000;0,0000;-4,5149;87,5106;-0,0000;VidyutVanika;6321,4628;-2378,3398;-2378,3398;-1,5128;1,5128;76,5948
1044;0,1949;-0,0419;30173,3338;352,4136;389,2771;default broker;10445,6118;0,0000;0,0000;-122,0010;147,5243;-0,0000;COLDPOWER22;16559,9068;0,0000;0,0000;-193,4137;233,8770;-0,0000;VidyutVanika;3167,8152;-2272,5580;-2272,5580;-36,9989;36,9989;36,8635
1045;0,1480;-0,0520;8581,7524;372,9427;290,7249;default broker;12008,6391;0,0000;0,0000;-521,8671;521,8671;-0,0000;COLDPOWER22;5584,3745;0,0000;0,0000;-242,6837;242,6837;-0,0000;VidyutVanika;-9011,2612;-2216,5639;-2216,5639;391,6081;-391,6081;-82,2178
1046;0,1681;-0,0369;-4863,8244;841,4996;841,4996;default broker;13969,6885;0,0000;0,0000;2416,9226;2416,9226;-0,0000;COLDPOWER22;-3144,0031;0,0000;0,0000;-543,9500;-543,9500;-0,0000;VidyutVanika;-15689,5099;4586,6121;0,0000;-2714,4722;-2714,4722;-0,0000
1047;0,1525;-0,0524;-5676,8867;897,6736;897,6736;default broker;17536,4698;0,0000;0,0000;2773,0033;2773,0033;-0,0000;COLDPOWER22;-12562,9705;0,0000;0,0000;-1986,5548;-1986,5548;-0,0000;VidyutVanika;-10650,3860;5161,1204;0,0000;-1684,1221;-1684,1221;-0,0000
1048;0,1314;-0,0385;-9943,6664;1405,3150;1405,3150;default broker;20194,4859;0,0000;0,0000;2854,0393;2854,0393;-0,0000;COLDPOWER22;-20707,4747;0,0000;0,0000;-2926,5388;-2926,5388;-0,0000;VidyutVanika;-9430,6776;5040,9344;0,0000;-1332,8155;-1332,8155;-0,0000
1049;0,1531;-0,0515;10110,5408;418,8103;368,4558;default broker;21668,1410;0,0000;0,0000;-897,5624;681,7303;-0,0000;COLDPOWER22;-19840,8346;0,0000;0,0000;821,8696;-624,2390;-0,0000;VidyutVanika;8283,2344;-1533,0656;-1533,0656;-343,1176;343,1176;-50,3546
1050;0,1517;-0,0361;621,0750;22,0520;-0,0000;default broker;22728,9744;0,0000;0,0000;-807,0207;-807,0207;-0,0000;COLDPOWER22;-27039,8855;0,0000;0,0000;960,0850;960,0850;-0,0000;VidyutVanika;4931,9861;-1778,2717;-621,0750;-175,1163;175,1163;-22,0520
1051;0,1687;-0,0369;12156,7751;301,3749;281,5610;default broker;24711,5414;0,0000;0,0000;-612,6163;532,0631;-0,0000;COLDPOWER22;-19738,4128;0,0000;0,0000;489,3290;-424,9869;-0,0000;VidyutVanika;7183,6465;-1410,7782;-1410,7782;-178,0876;178,0876;-19,8140
1052;0,2417;-0,0397;-1930,7195;470,3789;177,1475;default broker;25627,2087;0,0000;0,0000;6243,5263;6243,5263;-0,0000;COLDPOWER22;-25914,3247;0,0000;0,0000;-6313,4760;-6313,4760;-0,0000;VidyutVanika;-1643,6036;2187,7962;1200,0000;-400,4292;-400,4292;293,2314
1053;0,2858;-0,0697;1306,8978;89,3838;-0,0000;default broker;25422,0671;0,0000;0,0000;-1738,7134;-1738,7134;-0,0000;COLDPOWER22;-24550,1662;0,0000;0,0000;1679,0807;1679,0807;-0,0000;VidyutVanika;434,9969;-1694,8569;-1306,8978;-29,7511;29,7511;-89,3838
1054;0,1531;-0,0391;-2301,7287;357,7689;357,7689;default broker;25276,4993;0,0000;0,0000;3928,8498;3928,8498;-0,0000;COLDPOWER22;-23095,7447;0,0000;0,0000;-3589,8844;-3589,8844;-0,0000;VidyutVanika;-4482,4833;1956,9511;0,0000;-696,7343;-696,7343;-0,0000
1055;0,1563;-0,0487;-6804,0114;1110,0325;1110,0325;default broker;24654,5746;0,0000;0,0000;4022,2417;4022,2417;-0,0000;COLDPOWER22;-19351,6955;0,0000;0,0000;-3157,1097;-3157,1097;-0,0000;VidyutVanika;-12106,8905;2121,7016;0,0000;-1975,1645;-1975,1645;-0,0000
1056;0,2776;-0,0354;-16798,8868;4944,8761;4572,9286;default broker;23725,5172;0,0000;0,0000;6983,7808;6983,7808;-0,0000;COLDPOWER22;-23853,4924;0,0000;0,0000;-7021,4512;-7021,4512;-0,0000;VidyutVanika;-16670,9116;2189,3321;1200,0000;-4907,2056;-4907,2056;371,9475
1057;0,1562;-0,0429;-12145,0093;2043,9523;2043,9523;default broker;21689,5256;0,0000;0,0000;3650,2528;3650,2528;-0,0000;COLDPOWER22;-21914,0932;0,0000;0,0000;-3688,0466;-3688,0466;-0,0000;VidyutVanika;-11920,4416;1644,2255;0,0000;-2006,1585;-2006,1585;-0,0000
1058;0,1822;-0,0369;-7433,9602;1409,4543;0,0000;default broker;20367,1986;0,0000;0,0000;3861,5535;3861,5535;-0,0000;COLDPOWER22;-24394,2948;0,0000;0,0000;-4625,0777;-4625,0777;-0,0000;VidyutVanika;-3406,8640;1675,5876;0,0000;-645,9302;-645,9302;-0,0000
1059;0,1552;-0,0386;-10407,5530;1723,6451;1723,6451;default broker;19157,8531;0,0000;0,0000;3172,8245;3172,8245;-0,0000;COLDPOWER22;-24966,7795;0,0000;0,0000;-4134,8689;-4134,8689;-0,0000;VidyutVanika;-4598,6266;1308,6036;0,0000;-761,6007;-761,6007;-0,0000
1060;0,1538;-0,0353;-12977,2708;2163,7183;2163,7183;default broker;17817,4066;0,0000;0,0000;2970,7208;2970,7208;-0,0000;COLDPOWER22;-28731,1217;0,0000;0,0000;-4790,3795;-4790,3795;-0,0000;VidyutVanika;-2063,5557;1203,4156;0,0000;-344,0595;-344,0595;-0,0000
1061;0,2725;-0,0644;-14951,0779;4297,2712;3978,4980;default broker;17329,7714;0,0000;0,0000;4980,9604;4980,9604;-0,0000;COLDPOWER22;-32083,1357;0,0000;0,0000;-9221,4043;-9221,4043;-0,0000;VidyutVanika;-197,7136;1297,5671;1057,9388;-56,8273;-56,8273;318,7731
1062;0,2436;-0,0458;-17221,9226;4492,0726;4492,0726;default broker;15002,5183;0,0000;0,0000;3913,1753;3913,1753;-0,0000;COLDPOWER22;-26673,4012;0,0000;0,0000;-6957,3448;-6957,3448;-0,0000;VidyutVanika;-5551,0397;252,4366;0,0000;-1447,9030;-1447,9030;-0,0000
1063;0,2050;-0,0497;-38291,9104;9316,9021;9316,9021;default broker;12189,9529;0,0000;0,0000;2965,9685;2965,9685;-0,0000;COLDPOWER22;-45175,5487;0,0000;0,0000;-10991,7777;-10991,7777;-0,0000;VidyutVanika;-5306,3146;653,3504;0,0000;-1291,0929;-1291,0929;-0,0000
1064;0,2855;-0,0598;-25860,5594;8051,3223;0,0000;default broker;10000,6854;0,0000;0,0000;3113,5731;3113,5731;-0,0000;COLDPOWER22;-40562,2583;0,0000;0,0000;-12628,4900;-12628,4900;-0,0000;VidyutVanika;4701,0134;620,7229;0,0000;1463,5946;1463,5946;-0,0000
1065;0,2949;-0,0620;-18989,4246;5959,8912;0,0000;default broker;9509,6952;0,0000;0,0000;2984,6481;2984,6481;-0,0000;COLDPOWER22;-31174,3989;0,0000;0,0000;-9784,1841;-9784,1841;-0,0000;VidyutVanika;2675,2792;649,4298;0,0000;839,6449;839,6449;-0,0000
1066;0,2630;-0,0373;-3933,8487;1050,1551;1050,1551;default broker;9205,7855;0,0000;0,0000;2457,5176;2457,5176;-0,0000;COLDPOWER22;-15595,8177;0,0000;0,0000;-4163,3597;-4163,3597;-0,0000;VidyutVanika;2456,1835;716,1400;0,0000;655,6870;655,6870;-0,0000
1067;0,3198;-0,0618;-12472,9399;4144,7292;595,5467;default broker;9905,2499;0,0000;0,0000;3291,4917;686,2276;-0,0000;COLDPOWER22;-24585,0084;0,0000;0,0000;-8169,5417;-1679,9916;-0,0000;VidyutVanika;2206,8187;623,0126;623,0126;733,3208;150,8007;232,4617
1068;0,1649;-0,0363;3031,2179;100,9331;40,3326;default broker;10517,4773;0,0000;0,0000;-350,2096;350,2096;-0,0000;COLDPOWER22;-7365,7749;0,0000;0,0000;245,2646;49,2506;-0,0000;VidyutVanika;-120,4845;-1884,8436;-1884,8436;4,0119;-4,0119;-60,6005
1069;0,3054;-0,0684;-426,8415;130,5532;0,0000;default broker;11719,0662;0,0000;0,0000;3584,3785;3584,3785;-0,0000;COLDPOWER22;-9587,5939;0,0000;0,0000;-2932,4491;-2932,4491;-0,0000;VidyutVanika;-2558,3138;1980,1753;426,8415;-782,4826;-782,4826;130,5532
1070;0,1785;-0,0521;-23481,1905;4742,7440;1261,9837;default broker;13320,9480;0,0000;0,0000;2690,5725;982,5925;-0,0000;COLDPOWER22;-35450,8958;0,0000;0,0000;-7160,3917;-2614,9628;-0,0000;VidyutVanika;-1351,2427;1635,9358;710,4585;-272,9248;-94,3925;263,1371
1071;0,1490;-0,0500;-28277,2029;5013,3580;0,0000;default broker;16835,5382;0,0000;0,0000;2984,8278;2984,8278;-0,0000;COLDPOWER22;-44843,6725;0,0000;0,0000;-7950,4817;-7950,4817;-0,0000;VidyutVanika;-269,0687;1155,3934;0,0000;-47,7041;-47,7041;-0,0000
1072;0,2457;-0,0582;-29231,0703;8037,0265;8037,0265;default broker;19100,7180;0,0000;0,0000;5251,7056;5251,7056;-0,0000;COLDPOWER22;-48911,6777;0,0000;0,0000;-13448,1716;-13448,1716;-0,0000;VidyutVanika;579,8894;926,1900;0,0000;159,4395;159,4395;-0,0000
1073;0,2603;-0,0615;-43349,2926;13161,0158;0,0000;default broker;20583,3520;0,0000;0,0000;6249,1867;6249,1867;-0,0000;COLDPOWER22;-68654,1874;0,0000;0,0000;-20843,6814;-20843,6814;-0,0000;VidyutVanika;4721,5427;543,4453;0,0000;1433,4789;1433,4789;-0,0000
1074;0,2240;-0,0374;-24607,7284;6118,6773;6118,6773;default broker;21907,7058;0,0000;0,0000;5447,3204;5447,3204;-0,0000;COLDPOWER22;-50447,4347;0,0000;0,0000;-12543,6842;-12543,6842;-0,0000;VidyutVanika;3932,0006;376,1101;0,0000;977,6864;977,6864;-0,0000
1075;0,2009;-0,0359;-21902,8231;4880,0047;4880,0047;default broker;23073,0257;0,0000;0,0000;5140,7288;5140,7288;-0,0000;COLDPOWER22;-46228,2990;0,0000;0,0000;-10299,7825;-10299,7825;-0,0000;VidyutVanika;1252,4502;575,2832;0,0000;279,0491;279,0491;-0,0000
1076;0,1430;-0,0400;-20712,6373;3389,9923;3389,9923;default broker;24424,9327;0,0000;0,0000;3997,5757;3997,5757;-0,0000;COLDPOWER22;-46660,4828;0,0000;0,0000;-7636,8198;-7636,8198;-0,0000;VidyutVanika;1522,9127;0,0000;0,0000;249,2518;249,2518;-0,0000
1077;0,1506;-0,0367;-8787,3521;1400,7328;1400,7328;default broker;24008,9421;0,0000;0,0000;3827,1044;3827,1044;-0,0000;COLDPOWER22;-35316,5731;0,0000;0,0000;-5629,5779;-5629,5779;-0,0000;VidyutVanika;2520,2789;0,0000;0,0000;401,7407;401,7407;-0,0000
1078;0,1854;-0,0353;-15781,8967;3175,7952;1253,7170;default broker;23871,1115;0,0000;0,0000;4803,5900;2076,3487;-0,0000;COLDPOWER22;-40460,6255;0,0000;0,0000;-8141,9022;-3519,3320;-0,0000;VidyutVanika;807,6173;0,0000;0,0000;162,5170;70,2479;-0,0000
1079;0,2109;-0,0352;-18204,0468;4170,7854;4170,7854;default broker;23340,9362;0,0000;0,0000;5347,7140;5347,7140;-0,0000;COLDPOWER22;-39134,3239;0,0000;0,0000;-8966,1858;-8966,1858;-0,0000;VidyutVanika;-2410,6591;0,0000;0,0000;-552,3136;-552,3136;-0,0000
1080;0,1538;-0,0355;-5942,4711;949,1326;949,1326;default broker;22082,7994;0,0000;0,0000;3527,0688;3527,0688;-0,0000;COLDPOWER22;-24590,5670;0,0000;0,0000;-3927,6099;-3927,6099;-0,0000;VidyutVanika;-3434,7034;0,0000;0,0000;-548,5915;-548,5915;-0,0000
1081;0,1335;-0,0365;-13055,2177;1913,5758;1913,5758;default broker;19630,1595;0,0000;0,0000;2877,3015;2877,3015;-0,0000;COLDPOWER22;-31683,0860;0,0000;0,0000;-4643,9658;-4643,9658;-0,0000;VidyutVanika;-1002,2912;0,0000;0,0000;-146,9114;-146,9114;-0,0000
1082;0,1533;-0,0355;-19818,0999;3429,9412;3429,9412;default broker;18437,3886;0,0000;0,0000;3190,9799;3190,9799;-0,0000;COLDPOWER22;-34759,1426;0,0000;0,0000;-6015,8046;-6015,8046;-0,0000;VidyutVanika;-3496,3459;0,0000;0,0000;-605,1166;-605,1166;-0,0000
1083;0,1489;-0,0351;-19907,7756;3360,0742;3360,0742;default broker;17395,1818;0,0000;0,0000;2935,9936;2935,9936;-0,0000;COLDPOWER22;-34302,2064;0,0000;0,0000;-5789,5950;-5789,5950;-0,0000;VidyutVanika;-3000,7510;3,6920;0,0000;-506,4727;-506,4727;-0,0000
1084;0,2011;-0,0355;-28170,5082;6458,0962;6458,0962;default broker;16278,5924;0,0000;0,0000;3731,8715;3731,8715;-0,0000;COLDPOWER22;-42545,9904;0,0000;0,0000;-9753,6792;-9753,6792;-0,0000;VidyutVanika;-1903,1101;63,4108;0,0000;-436,2885;-436,2885;-0,0000
1085;0,1686;-0,0449;-34376,1659;6975,9918;1609,4585;default broker;15514,5638;0,0000;0,0000;3148,3869;915,6933;-0,0000;COLDPOWER22;-49638,8300;0,0000;0,0000;-10073,2604;-2929,7597;-0,0000;VidyutVanika;-251,8997;66,3950;0,0000;-51,1183;-14,8675;-0,0000
1086;0,2758;-0,0552;-22248,4881;6631,8501;6631,8501;default broker;13147,8712;0,0000;0,0000;3919,1297;3919,1297;-0,0000;COLDPOWER22;-34891,4773;0,0000;0,0000;-10400,4841;-10400,4841;-0,0000;VidyutVanika;-504,8820;61,7365;0,0000;-150,4957;-150,4957;-0,0000
1087;0,2724;-0,0573;-32031,2546;9750,2304;0,0000;default broker;11402,8886;0,0000;0,0000;3471,0096;3471,0096;-0,0000;COLDPOWER22;-50788,6779;0,0000;0,0000;-15459,9412;-15459,9412;-0,0000;VidyutVanika;7354,5346;64,4007;0,0000;2238,7012;2238,7012;-0,0000
1088;0,2727;-0,0359;-27286,3290;8186,8579;8186,8579;default broker;9563,0052;0,0000;0,0000;2869,2377;2869,2377;-0,0000;COLDPOWER22;-52794,4715;0,0000;0,0000;-15840,1973;-15840,1973;-0,0000;VidyutVanika;15945,1373;58,7639;0,0000;4784,1017;4784,1017;-0,0000
1089;0,1957;-0,0354;-22909,5874;5007,1334;5007,1334;default broker;8883,4093;0,0000;0,0000;1941,5634;1941,5634;-0,0000;COLDPOWER22;-59119,1273;0,0000;0,0000;-12921,1127;-12921,1127;-0,0000;VidyutVanika;27326,1306;63,1806;0,0000;5972,4158;5972,4158;-0,0000
1090;0,2488;-0,0352;-33462,8760;9445,7604;9445,7604;default broker;8756,7617;0,0000;0,0000;2471,8220;2471,8220;-0,0000;COLDPOWER22;-54017,1161;0,0000;0,0000;-15247,7251;-15247,7251;-0,0000;VidyutVanika;11797,4783;59,0273;0,0000;3330,1427;3330,1427;-0,0000
1091;0,2004;-0,0354;-10388,3181;2190,0025;2190,0025;default broker;9292,7159;0,0000;0,0000;1959,0342;1959,0342;-0,0000;COLDPOWER22;-54218,2742;0,0000;0,0000;-11429,9691;-11429,9691;-0,0000;VidyutVanika;34537,2401;59,6337;0,0000;7280,9323;7280,9323;-0,0000
1092;0,1529;-0,0367;-4218,5071;662,6815;662,6815;default broker;10090,6921;0,0000;0,0000;1585,1377;1585,1377;-0,0000;COLDPOWER22;-52320,7829;0,0000;0,0000;-8219,0245;-8219,0245;-0,0000;VidyutVanika;38011,5837;62,4155;0,0000;5971,2053;5971,2053;-0,0000
1093;0,1967;-0,0352;-17467,0620;3740,3790;3740,3790;default broker;12311,6891;0,0000;0,0000;2636,4126;2636,4126;-0,0000;COLDPOWER22;-55415,3960;0,0000;0,0000;-11866,5967;-11866,5967;-0,0000;VidyutVanika;25636,6448;57,1154;0,0000;5489,8051;5489,8051;-0,0000
1094;0,1547;-0,0354;-26816,0925;4867,5971;0,0000;default broker;13814,6807;0,0000;0,0000;2507,6099;2507,6099;-0,0000;COLDPOWER22;-61168,4752;0,0000;0,0000;-11103,1647;-11103,1647;-0,0000;VidyutVanika;20537,7019;63,8789;0,0000;3727,9577;3727,9577;-0,0000
1095;0,1555;-0,0372;-25148,8485;4543,4269;0,0000;default broker;17103,0082;0,0000;0,0000;3089,8539;3089,8539;-0,0000;COLDPOWER22;-56053,0309;0,0000;0,0000;-10126,6206;-10126,6206;-0,0000;VidyutVanika;13801,1742;57,2501;0,0000;2493,3398;2493,3398;-0,0000
1096;0,1440;-0,0361;-22792,8111;3801,2205;3801,2205;default broker;20139,3296;0,0000;0,0000;3358,6920;3358,6920;-0,0000;COLDPOWER22;-46741,6732;0,0000;0,0000;-7795,2388;-7795,2388;-0,0000;VidyutVanika;3809,5325;58,3981;0,0000;635,3263;635,3263;-0,0000
1097;0,2019;-0,0354;-20212,8089;4489,8246;4489,8246;default broker;21806,7414;0,0000;0,0000;4843,8811;4843,8811;-0,0000;COLDPOWER22;-47575,2808;0,0000;0,0000;-10567,7873;-10567,7873;-0,0000;VidyutVanika;5555,7305;65,2397;0,0000;1234,0816;1234,0816;-0,0000
1098;0,1413;-0,0392;-25744,4164;4300,2238;4300,2238;default broker;23681,8717;0,0000;0,0000;3955,7062;3955,7062;-0,0000;COLDPOWER22;-53544,7744;0,0000;0,0000;-8943,8622;-8943,8622;-0,0000;VidyutVanika;4118,4863;62,1622;0,0000;687,9322;687,9322;-0,0000
1099;0,1500;-0,0373;-19617,0498;3328,2442;3328,2442;default broker;26045,1744;0,0000;0,0000;4418,8449;4418,8449;-0,0000;COLDPOWER22;-50509,1230;0,0000;0,0000;-8569,4177;-8569,4177;-0,0000;VidyutVanika;4846,8988;71,7587;0,0000;822,3287;822,3287;-0,0000
1100;0,1670;-0,0351;-6282,4046;1088,9435;1088,9435;default broker;27504,6178;0,0000;0,0000;4767,4379;4767,4379;-0,0000;COLDPOWER22;-39857,7567;0,0000;0,0000;-6908,6355;-6908,6355;-0,0000;VidyutVanika;6070,7343;63,5454;0,0000;1052,2542;1052,2542;-0,0000
1101;0,1373;-0,0377;-1607,9168;223,4263;223,4263;default broker;26892,1177;0,0000;0,0000;3736,7648;3736,7648;-0,0000;COLDPOWER22;-34838,5502;0,0000;0,0000;-4840,9527;-4840,9527;-0,0000;VidyutVanika;6338,5157;67,6052;0,0000;880,7615;880,7615;-0,0000
1102;0,1477;-0,0372;-25,0194;3,6967;3,6967;default broker;26571,7710;0,0000;0,0000;3926,0806;3926,0806;-0,0000;COLDPOWER22;-32197,5932;0,0000;0,0000;-4757,3174;-4757,3174;-0,0000;VidyutVanika;5600,8028;68,7638;0,0000;827,5400;827,5400;-0,0000
1103;0,1351;-0,0354;-4018,3409;559,2163;559,2163;default broker;25669,5144;0,0000;0,0000;3572,3230;3572,3230;-0,0000;COLDPOWER22;-33947,1887;0,0000;0,0000;-4724,2936;-4724,2936;-0,0000;VidyutVanika;4259,3333;69,3808;0,0000;592,7543;592,7543;-0,0000
1104;0,1314;-0,0352;-553,4051;73,0023;73,0023;default broker;24892,1579;0,0000;0,0000;3283,6410;3283,6410;-0,0000;COLDPOWER22;-28768,0575;0,0000;0,0000;-3794,9290;-3794,9290;-0,0000;VidyutVanika;3322,4944;65,0666;0,0000;438,2858;438,2858;-0,0000
1105;0,1293;-0,0351;-5788,0696;782,1456;782,1456;default broker;22275,8949;0,0000;0,0000;3010,1561;3010,1561;-0,0000;COLDPOWER22;-29986,5953;0,0000;0,0000;-4052,1081;-4052,1081;-0,0000;VidyutVanika;1922,6307;70,8206;0,0000;259,8063;259,8063;-0,0000
1106;0,1369;-0,0356;-8358,4878;1214,0286;1214,0286;default broker;20460,3601;0,0000;0,0000;2971,7652;2971,7652;-0,0000;COLDPOWER22;-28508,0617;0,0000;0,0000;-4140,6536;-4140,6536;-0,0000;VidyutVanika;-310,7863;0,0000;0,0000;-45,1402;-45,1402;-0,0000
1107;0,1303;-0,0356;-13029,7463;1867,3184;1867,3184;default broker;18538,6001;0,0000;0,0000;2656,8030;2656,8030;-0,0000;COLDPOWER22;-31302,6795;0,0000;0,0000;-4486,0482;-4486,0482;-0,0000;VidyutVanika;-265,6670;0,0000;0,0000;-38,0733;-38,0733;-0,0000
