ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2
1066;0,1447;-0,0362;32568,9406;118,6048;118,6048;default broker;5061,6084;0,0000;0,0000;-18,4326;18,4326;-0,0000;COLDPOWER22;11261,6030;0,0000;0,0000;-41,0109;41,0109;-0,0000;IS3;16245,7293;0,0000;0,0000;-59,1613;59,1613;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1067;0,1443;-0,0474;3838,7844;167,1811;167,1811;default broker;4926,3439;0,0000;0,0000;-214,5449;214,5449;-0,0000;COLDPOWER22;6328,4524;0,0000;0,0000;-275,6075;275,6075;-0,0000;IS3;-7416,0119;0,0000;0,0000;322,9713;-322,9713;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1068;0,1422;-0,0358;6317,3912;186,5024;186,5024;default broker;5159,4710;0,0000;0,0000;-152,3182;152,3182;-0,0000;COLDPOWER22;5543,6799;0,0000;0,0000;-163,6608;163,6608;-0,0000;IS3;-4385,7597;0,0000;0,0000;129,4767;-129,4767;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1069;0,1405;-0,0379;-13179,3867;2025,2732;2025,2732;default broker;5463,6161;0,0000;0,0000;839,5926;839,5926;-0,0000;COLDPOWER22;3537,0279;0,0000;0,0000;543,5342;543,5342;-0,0000;IS3;-22180,0307;0,0000;0,0000;-3408,3999;-3408,3999;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1070;0,1411;-0,0382;447,3556;16,9025;16,9025;default broker;5545,6785;0,0000;0,0000;-209,5326;209,5326;-0,0000;COLDPOWER22;1224,5943;0,0000;0,0000;-46,2689;46,2689;-0,0000;IS3;-6322,9173;0,0000;0,0000;238,8991;-238,8991;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1071;0,1368;-0,0357;-3642,9529;511,5201;511,5201;default broker;6163,6457;0,0000;0,0000;865,4596;865,4596;-0,0000;COLDPOWER22;1632,4834;0,0000;0,0000;229,2228;229,2228;-0,0000;IS3;-11439,0820;0,0000;0,0000;-1606,2025;-1606,2025;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1072;0,1449;-0,0353;1704,2580;57,2609;57,2609;default broker;6522,5357;0,0000;0,0000;-219,1487;219,1487;-0,0000;COLDPOWER22;965,5452;0,0000;0,0000;-32,4411;32,4411;-0,0000;IS3;-5783,8230;0,0000;0,0000;194,3290;-194,3290;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1073;0,1452;-0,0374;8193,8242;239,1142;239,1142;default broker;6165,1622;0,0000;0,0000;-179,9133;179,9133;-0,0000;COLDPOWER22;2325,4619;0,0000;0,0000;-67,8622;67,8622;-0,0000;IS3;-296,7999;0,0000;0,0000;8,6613;-8,6613;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1074;0,1428;-0,0371;976,8466;35,2448;35,2448;default broker;5634,9993;0,0000;0,0000;-203,3120;203,3120;-0,0000;COLDPOWER22;-4401,5571;0,0000;0,0000;158,8092;-158,8092;-0,0000;IS3;-256,5956;0,0000;0,0000;9,2580;-9,2580;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1075;0,1472;-0,0368;-2334,4519;349,1569;349,1569;default broker;5705,6309;0,0000;0,0000;853,3738;853,3738;-0,0000;COLDPOWER22;-6207,4398;0,0000;0,0000;-928,4278;-928,4278;-0,0000;IS3;-1832,6430;0,0000;0,0000;-274,1028;-274,1028;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1076;0,1401;-0,0355;865,5626;29,9924;29,9924;default broker;5500,4841;0,0000;0,0000;-190,5957;190,5957;-0,0000;COLDPOWER22;-1363,2769;0,0000;0,0000;47,2385;-47,2385;-0,0000;IS3;-3271,6446;0,0000;0,0000;113,3648;-113,3648;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1077;0,1310;-0,0355;-4021,5989;543,1851;543,1851;default broker;5030,8795;0,0000;0,0000;679,5056;679,5056;-0,0000;COLDPOWER22;-6380,6158;0,0000;0,0000;-861,8104;-861,8104;-0,0000;IS3;-2671,8626;0,0000;0,0000;-360,8804;-360,8804;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1078;0,1156;-0,0350;-2908,2137;344,7060;344,7060;default broker;4728,8814;0,0000;0,0000;560,5069;560,5069;-0,0000;COLDPOWER22;-4971,8019;0,0000;0,0000;-589,2998;-589,2998;-0,0000;IS3;-2665,2932;0,0000;0,0000;-315,9130;-315,9130;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1079;0,1215;-0,0390;-2704,8529;336,0621;336,0621;default broker;4937,6157;0,0000;0,0000;613,4697;613,4697;-0,0000;COLDPOWER22;-5181,1465;0,0000;0,0000;-643,7270;-643,7270;-0,0000;IS3;-2461,3222;0,0000;0,0000;-305,8048;-305,8048;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1080;0,1218;-0,0378;-6502,1550;834,0103;834,0103;default broker;4950,8024;0,0000;0,0000;635,0233;635,0233;-0,0000;COLDPOWER22;-3020,8486;0,0000;0,0000;-387,4744;-387,4744;-0,0000;IS3;-8432,1088;0,0000;0,0000;-1081,5591;-1081,5591;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1081;0,1178;-0,0352;-4841,4050;593,7055;593,7055;default broker;4257,2264;0,0000;0,0000;522,0672;522,0672;-0,0000;COLDPOWER22;-1435,6325;0,0000;0,0000;-176,0528;-176,0528;-0,0000;IS3;-7662,9988;0,0000;0,0000;-939,7198;-939,7198;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1082;0,1266;-0,0382;1600,0458;58,6329;58,6329;default broker;4158,0421;0,0000;0,0000;-152,3695;152,3695;-0,0000;COLDPOWER22;-2600,3357;0,0000;0,0000;95,2881;-95,2881;-0,0000;IS3;42,3394;0,0000;0,0000;-1,5515;1,5515;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1083;0,1233;-0,0352;-1110,4315;138,1667;138,1667;default broker;4047,4027;0,0000;0,0000;503,6027;503,6027;-0,0000;COLDPOWER22;-2522,2434;0,0000;0,0000;-313,8330;-313,8330;-0,0000;IS3;-2635,5909;0,0000;0,0000;-327,9364;-327,9364;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1084;0,1112;-0,0374;876,0895;32,0335;32,0335;default broker;4037,0749;0,0000;0,0000;-147,6123;147,6123;-0,0000;COLDPOWER22;-40,0398;0,0000;0,0000;1,4640;-1,4640;-0,0000;IS3;-3120,9456;0,0000;0,0000;114,1148;-114,1148;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1085;0,1289;-0,0358;-4004,2523;532,3191;532,3191;default broker;4147,5281;0,0000;0,0000;551,3660;551,3660;-0,0000;COLDPOWER22;-3603,4549;0,0000;0,0000;-479,0377;-479,0377;-0,0000;IS3;-4548,3255;0,0000;0,0000;-604,6474;-604,6474;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1086;0,1395;-0,0352;-4543,7014;654,4910;654,4910;default broker;4098,8486;0,0000;0,0000;590,4128;590,4128;-0,0000;COLDPOWER22;-2214,5478;0,0000;0,0000;-318,9914;-318,9914;-0,0000;IS3;-6428,0022;0,0000;0,0000;-925,9125;-925,9125;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1087;0,1332;-0,0385;5959,9878;194,2136;194,2136;default broker;4697,0803;0,0000;0,0000;-153,0602;153,0602;-0,0000;COLDPOWER22;5316,0837;0,0000;0,0000;-173,2312;173,2312;-0,0000;IS3;-4053,1763;0,0000;0,0000;132,0778;-132,0778;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1088;0,1468;-0,0352;9182,0503;238,8455;238,8455;default broker;4892,8716;0,0000;0,0000;-127,2744;127,2744;-0,0000;COLDPOWER22;5074,2595;0,0000;0,0000;-131,9928;131,9928;-0,0000;IS3;-785,0808;0,0000;0,0000;20,4217;-20,4217;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1089;0,1548;-0,0366;-811,4360;126,2586;126,2586;default broker;4901,5976;0,0000;0,0000;762,6835;762,6835;-0,0000;COLDPOWER22;5441,9775;0,0000;0,0000;846,7661;846,7661;-0,0000;IS3;-11155,0112;0,0000;0,0000;-1735,7082;-1735,7082;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1090;0,1399;-0,0351;7776,2695;212,0995;212,0995;default broker;4867,4611;0,0000;0,0000;-132,7611;132,7611;-0,0000;COLDPOWER22;4504,0803;0,0000;0,0000;-122,8498;122,8498;-0,0000;IS3;-1595,2719;0,0000;0,0000;43,5114;-43,5114;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1091;0,1867;-0,0370;-13087,1695;2614,5289;954,5448;default broker;4874,7092;0,0000;0,0000;973,8598;385,1248;-0,0000;COLDPOWER22;-11896,2661;0,0000;0,0000;-2376,6126;-939,8605;-0,0000;IS3;-6065,6126;0,0000;0,0000;-1211,7761;-479,2117;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1092;0,1469;-0,0355;7400,9394;207,9869;207,9869;default broker;4925,6216;0,0000;0,0000;-138,4236;138,4236;-0,0000;COLDPOWER22;2061,6968;0,0000;0,0000;-57,9394;57,9394;-0,0000;IS3;413,6211;0,0000;0,0000;-11,6239;11,6239;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1093;0,1442;-0,0350;5259,5538;156,5559;156,5559;default broker;5376,6306;0,0000;0,0000;-160,0408;160,0408;-0,0000;COLDPOWER22;675,1075;0,0000;0,0000;-20,0953;20,0953;-0,0000;IS3;-792,1844;0,0000;0,0000;23,5802;-23,5802;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1094;0,1384;-0,0350;-21495,2321;3436,6227;3436,6227;default broker;5394,1721;0,0000;0,0000;862,4114;862,4114;-0,0000;COLDPOWER22;-840,3113;0,0000;0,0000;-134,3476;-134,3476;-0,0000;IS3;-26049,0929;0,0000;0,0000;-4164,6865;-4164,6865;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1095;0,1842;-0,0371;-12762,6426;2513,2079;377,9040;default broker;6372,9416;0,0000;0,0000;1254,9538;209,4863;-0,0000;COLDPOWER22;-6261,5844;0,0000;0,0000;-1233,0255;-205,8258;-0,0000;IS3;-12873,9998;0,0000;0,0000;-2535,1362;-423,1839;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1096;0,1560;-0,0354;-1701,6592;268,3202;268,3202;default broker;6786,5412;0,0000;0,0000;1070,1120;1070,1120;-0,0000;COLDPOWER22;-354,0828;0,0000;0,0000;-55,8323;-55,8323;-0,0000;IS3;-8134,1176;0,0000;0,0000;-1282,5999;-1282,5999;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1097;0,1732;-0,0352;612,6088;21,2184;21,2184;default broker;6274,7268;0,0000;0,0000;-217,3322;217,3322;-0,0000;COLDPOWER22;-393,6338;0,0000;0,0000;13,6339;-13,6339;-0,0000;IS3;-5268,4842;0,0000;0,0000;182,4799;-182,4799;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1098;0,1441;-0,0353;-2748,3906;403,5576;403,5576;default broker;5808,3528;0,0000;0,0000;852,8645;852,8645;-0,0000;COLDPOWER22;-3317,2454;0,0000;0,0000;-487,0849;-487,0849;-0,0000;IS3;-5239,4980;0,0000;0,0000;-769,3372;-769,3372;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1099;0,1812;-0,0487;-5363,7676;1000,5368;1000,5368;default broker;5859,9523;0,0000;0,0000;1093,0932;1093,0932;-0,0000;COLDPOWER22;-5525,4854;0,0000;0,0000;-1030,7030;-1030,7030;-0,0000;IS3;-5698,2345;0,0000;0,0000;-1062,9270;-1062,9270;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1100;0,1400;-0,0357;-2581,9084;368,1996;368,1996;default broker;5946,6888;0,0000;0,0000;848,0426;848,0426;-0,0000;COLDPOWER22;-4573,6111;0,0000;0,0000;-652,2314;-652,2314;-0,0000;IS3;-3954,9861;0,0000;0,0000;-564,0108;-564,0108;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1101;0,1423;-0,0381;-7075,4606;1057,2513;1057,2513;default broker;5334,7093;0,0000;0,0000;797,1394;797,1394;-0,0000;COLDPOWER22;-8497,4962;0,0000;0,0000;-1269,7391;-1269,7391;-0,0000;IS3;-3912,6737;0,0000;0,0000;-584,6516;-584,6516;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1102;0,1409;-0,0353;-7597,8123;1128,0191;1128,0191;default broker;4839,8559;0,0000;0,0000;718,5555;718,5555;-0,0000;COLDPOWER22;-8860,6686;0,0000;0,0000;-1315,5107;-1315,5107;-0,0000;IS3;-3576,9996;0,0000;0,0000;-531,0639;-531,0639;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1103;0,1436;-0,0353;-8773,1769;1336,5560;1336,5560;default broker;4865,6508;0,0000;0,0000;741,2611;741,2611;-0,0000;COLDPOWER22;-9417,3938;0,0000;0,0000;-1434,6996;-1434,6996;-0,0000;IS3;-4221,4339;0,0000;0,0000;-643,1174;-643,1174;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1104;0,1197;-0,0351;-4663,0235;579,8734;579,8734;default broker;4541,9754;0,0000;0,0000;564,8204;564,8204;-0,0000;COLDPOWER22;-5818,3198;0,0000;0,0000;-723,5411;-723,5411;-0,0000;IS3;-3386,6792;0,0000;0,0000;-421,1528;-421,1528;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1105;0,1144;-0,0354;-10028,8867;1247,4769;1247,4769;default broker;3820,2562;0,0000;0,0000;475,1954;475,1954;-0,0000;COLDPOWER22;-5843,4908;0,0000;0,0000;-726,8623;-726,8623;-0,0000;IS3;-8005,6520;0,0000;0,0000;-995,8100;-995,8100;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1106;0,1256;-0,0356;-8162,1869;1091,9582;1091,9582;default broker;3866,8649;0,0000;0,0000;517,3191;517,3191;-0,0000;COLDPOWER22;-3616,0359;0,0000;0,0000;-483,7625;-483,7625;-0,0000;IS3;-8413,0160;0,0000;0,0000;-1125,5148;-1125,5148;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1107;0,1154;-0,0353;-8795,4234;1092,0011;1092,0011;default broker;3934,6990;0,0000;0,0000;488,5149;488,5149;-0,0000;COLDPOWER22;-4758,8954;0,0000;0,0000;-590,8435;-590,8435;-0,0000;IS3;-7971,2269;0,0000;0,0000;-989,6725;-989,6725;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1108;0,1337;-0,0365;-36250,2888;6159,4774;0,0000;default broker;3994,6232;0,0000;0,0000;678,7475;678,7475;-0,0000;COLDPOWER22;-31461,0647;0,0000;0,0000;-5345,7151;-5345,7151;-0,0000;IS3;-8783,8474;0,0000;0,0000;-1492,5097;-1492,5097;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1109;0,1281;-0,0364;-12914,1576;1821,3746;1821,3746;default broker;4509,7175;0,0000;0,0000;636,0372;636,0372;-0,0000;COLDPOWER22;-8414,0148;0,0000;0,0000;-1186,6877;-1186,6877;-0,0000;IS3;-9009,8603;0,0000;0,0000;-1270,7240;-1270,7240;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1110;0,1507;-0,0353;-8887,2770;1417,8553;1417,8553;default broker;4515,0588;0,0000;0,0000;720,3219;720,3219;-0,0000;COLDPOWER22;-3268,2923;0,0000;0,0000;-521,4157;-521,4157;-0,0000;IS3;-10134,0435;0,0000;0,0000;-1616,7615;-1616,7615;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1111;0,1425;-0,0354;5458,7231;163,5117;163,5117;default broker;4795,5127;0,0000;0,0000;-143,6458;143,6458;-0,0000;COLDPOWER22;3686,6586;0,0000;0,0000;-110,4309;110,4309;-0,0000;IS3;-3023,4482;0,0000;0,0000;90,5650;-90,5650;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1112;0,1522;-0,0362;10665,5321;271,9178;271,9178;default broker;5298,0204;0,0000;0,0000;-135,0731;135,0731;-0,0000;COLDPOWER22;3442,4390;0,0000;0,0000;-87,7650;87,7650;-0,0000;IS3;1925,0727;0,0000;0,0000;-49,0797;49,0797;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1113;0,1564;-0,0364;9149,6350;249,3682;249,3682;default broker;5104,8484;0,0000;0,0000;-139,1298;139,1298;-0,0000;COLDPOWER22;7047,8824;0,0000;0,0000;-192,0861;192,0861;-0,0000;IS3;-3003,0958;0,0000;0,0000;81,8477;-81,8477;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1114;0,1884;-0,0370;-7814,0742;1533,3389;240,9372;default broker;4954,3071;0,0000;0,0000;972,1730;163,0144;-0,0000;COLDPOWER22;2313,7122;0,0000;0,0000;454,0148;76,1294;-0,0000;IS3;-15082,0935;0,0000;0,0000;-2959,5267;-496,2546;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1115;0,1526;-0,0361;-8935,8360;1443,6578;1443,6578;default broker;4865,4154;0,0000;0,0000;786,0478;786,0478;-0,0000;COLDPOWER22;1755,7191;0,0000;0,0000;283,6508;283,6508;-0,0000;IS3;-15556,9705;0,0000;0,0000;-2513,3565;-2513,3565;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1116;0,2014;-0,0427;-30197,2410;6993,6204;6993,6204;default broker;4965,8192;0,0000;0,0000;1150,0738;1150,0738;-0,0000;COLDPOWER22;-24309,0107;0,0000;0,0000;-5629,9181;-5629,9181;-0,0000;IS3;-10854,0494;0,0000;0,0000;-2513,7761;-2513,7761;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1117;0,1465;-0,0364;-18182,3643;2993,9855;2993,9855;default broker;5505,1977;0,0000;0,0000;906,5093;906,5093;-0,0000;COLDPOWER22;-1905,3545;0,0000;0,0000;-313,7438;-313,7438;-0,0000;IS3;-21782,2076;0,0000;0,0000;-3586,7510;-3586,7510;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1118;0,1497;-0,0355;-13209,6791;2152,4763;2152,4763;default broker;5704,8881;0,0000;0,0000;929,5938;929,5938;-0,0000;COLDPOWER22;-2569,7507;0,0000;0,0000;-418,7329;-418,7329;-0,0000;IS3;-16344,8164;0,0000;0,0000;-2663,3372;-2663,3372;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1119;0,1538;-0,0354;-7718,6810;1246,8070;1246,8070;default broker;6344,1766;0,0000;0,0000;1024,7818;1024,7818;-0,0000;COLDPOWER22;-9067,1299;0,0000;0,0000;-1464,6235;-1464,6235;-0,0000;IS3;-4995,7277;0,0000;0,0000;-806,9654;-806,9654;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1120;0,1439;-0,0353;-1462,3146;212,5604;212,5604;default broker;6238,7371;0,0000;0,0000;906,8557;906,8557;-0,0000;COLDPOWER22;-366,6998;0,0000;0,0000;-53,3031;-53,3031;-0,0000;IS3;-7334,3519;0,0000;0,0000;-1066,1130;-1066,1130;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1121;0,2079;-0,0466;678,3889;31,1774;31,1774;default broker;5910,1024;0,0000;0,0000;-271,6162;271,6162;-0,0000;COLDPOWER22;254,0338;0,0000;0,0000;-11,6749;11,6749;-0,0000;IS3;-5485,7473;0,0000;0,0000;252,1137;-252,1137;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1122;0,1549;-0,0350;-1928,4978;302,5059;302,5059;default broker;5402,6210;0,0000;0,0000;847,4601;847,4601;-0,0000;COLDPOWER22;-2966,0168;0,0000;0,0000;-465,2521;-465,2521;-0,0000;IS3;-4365,1019;0,0000;0,0000;-684,7139;-684,7139;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1123;0,2116;-0,0380;-15619,7208;3549,3521;3549,3521;default broker;5234,5008;0,0000;0,0000;1189,4634;1189,4634;-0,0000;COLDPOWER22;-17517,0105;0,0000;0,0000;-3980,4833;-3980,4833;-0,0000;IS3;-3337,2110;0,0000;0,0000;-758,3322;-758,3322;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1124;0,1441;-0,0354;-3091,1980;455,1382;455,1382;default broker;5524,0730;0,0000;0,0000;813,3470;813,3470;-0,0000;COLDPOWER22;-5656,6309;0,0000;0,0000;-832,8644;-832,8644;-0,0000;IS3;-2958,6401;0,0000;0,0000;-435,6208;-435,6208;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1125;0,1348;-0,0350;-2890,2126;398,0745;398,0745;default broker;5012,1406;0,0000;0,0000;690,3316;690,3316;-0,0000;COLDPOWER22;-5537,6684;0,0000;0,0000;-762,7136;-762,7136;-0,0000;IS3;-2364,6848;0,0000;0,0000;-325,6925;-325,6925;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1126;0,1290;-0,0370;-5425,1725;729,0997;729,0997;default broker;4719,8507;0,0000;0,0000;634,3101;634,3101;-0,0000;COLDPOWER22;-7984,2201;0,0000;0,0000;-1073,0151;-1073,0151;-0,0000;IS3;-2160,8032;0,0000;0,0000;-290,3946;-290,3946;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1127;0,1325;-0,0353;-5675,8376;784,1070;784,1070;default broker;4479,2228;0,0000;0,0000;618,7967;618,7967;-0,0000;COLDPOWER22;-8299,5964;0,0000;0,0000;-1146,5746;-1146,5746;-0,0000;IS3;-1855,4641;0,0000;0,0000;-256,3291;-256,3291;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1128;0,1228;-0,0361;-2227,2051;278,3890;278,3890;default broker;4310,9709;0,0000;0,0000;538,8488;538,8488;-0,0000;COLDPOWER22;-3469,8148;0,0000;0,0000;-433,7087;-433,7087;-0,0000;IS3;-3068,3612;0,0000;0,0000;-383,5291;-383,5291;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1129;0,1282;-0,0350;-8289,4076;1131,2215;1131,2215;default broker;3602,8642;0,0000;0,0000;491,6681;491,6681;-0,0000;COLDPOWER22;-4418,3170;0,0000;0,0000;-602,9496;-602,9496;-0,0000;IS3;-7473,9548;0,0000;0,0000;-1019,9400;-1019,9400;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1130;0,1332;-0,0360;-6669,6100;932,8252;932,8252;default broker;3759,8926;0,0000;0,0000;525,8662;525,8662;-0,0000;COLDPOWER22;-2626,5845;0,0000;0,0000;-367,3595;-367,3595;-0,0000;IS3;-7802,9181;0,0000;0,0000;-1091,3320;-1091,3320;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1131;0,1358;-0,0384;-8602,4659;1242,3710;1242,3710;default broker;3725,5311;0,0000;0,0000;538,0425;538,0425;-0,0000;COLDPOWER22;-4294,6028;0,0000;0,0000;-620,2280;-620,2280;-0,0000;IS3;-8033,3943;0,0000;0,0000;-1160,1855;-1160,1855;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1132;0,1286;-0,0353;-7043,6590;955,3962;955,3962;default broker;3709,8073;0,0000;0,0000;503,1953;503,1953;-0,0000;COLDPOWER22;-2096,0447;0,0000;0,0000;-284,3058;-284,3058;-0,0000;IS3;-8657,4216;0,0000;0,0000;-1174,2856;-1174,2856;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1133;0,1254;-0,0354;-4565,8777;593,4157;593,4157;default broker;4272,7982;0,0000;0,0000;555,3249;555,3249;-0,0000;COLDPOWER22;45,0414;0,0000;0,0000;5,8539;5,8539;-0,0000;IS3;-8883,7173;0,0000;0,0000;-1154,5944;-1154,5944;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1134;0,1471;-0,0363;-7333,9613;1132,8266;1132,8266;default broker;4388,5963;0,0000;0,0000;677,8763;677,8763;-0,0000;COLDPOWER22;-2431,0179;0,0000;0,0000;-375,5026;-375,5026;-0,0000;IS3;-9291,5397;0,0000;0,0000;-1435,2002;-1435,2002;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1135;0,1469;-0,0367;-2645,4721;395,5770;395,5770;default broker;4887,0004;0,0000;0,0000;730,7524;730,7524;-0,0000;COLDPOWER22;440,6572;0,0000;0,0000;65,8914;65,8914;-0,0000;IS3;-7973,1297;0,0000;0,0000;-1192,2208;-1192,2208;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1136;0,1600;-0,0352;9992,0344;251,7656;251,7656;default broker;5047,9809;0,0000;0,0000;-127,1921;127,1921;-0,0000;COLDPOWER22;4303,2709;0,0000;0,0000;-108,4279;108,4279;-0,0000;IS3;640,7826;0,0000;0,0000;-16,1456;16,1456;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1137;0,2067;-0,0406;-4750,5759;1004,5878;1004,5878;default broker;5094,9578;0,0000;0,0000;1077,4130;1077,4130;-0,0000;COLDPOWER22;-21493,5399;0,0000;0,0000;-4545,1643;-4545,1643;-0,0000;IS3;11648,0062;0,0000;0,0000;2463,1635;2463,1635;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1138;0,2010;-0,0416;21623,9476;431,8151;431,8151;default broker;4939,5413;0,0000;0,0000;-98,6392;98,6392;-0,0000;COLDPOWER22;3885,9081;0,0000;0,0000;-77,5989;77,5989;-0,0000;IS3;12798,4982;0,0000;0,0000;-255,5770;255,5770;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
