ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2
1161;0,1187;-0,0393;19126,4412;385,9212;385,9212;default broker;3954,5922;0,0000;0,0000;-79,7932;79,7932;-0,0000;Mertacor22;-5853,4998;0,0000;0,0000;118,1082;-118,1082;-0,0000;IS3;21025,3488;0,0000;0,0000;-424,2361;424,2361;-0,0000
1162;0,1504;-0,0434;16661,0958;445,0149;445,0149;default broker;3442,8622;0,0000;0,0000;-91,9582;91,9582;-0,0000;Mertacor22;-8693,7472;0,0000;0,0000;232,2084;-232,2084;-0,0000;IS3;21911,9808;0,0000;0,0000;-585,2651;585,2651;-0,0000
1163;0,1777;-0,0403;17504,2468;399,1002;399,1002;default broker;3906,0886;0,0000;0,0000;-89,0596;89,0596;-0,0000;Mertacor22;-10647,5263;0,0000;0,0000;242,7656;-242,7656;-0,0000;IS3;24245,6844;0,0000;0,0000;-552,8062;552,8062;-0,0000
1164;0,1436;-0,0380;17893,9570;359,2480;359,2480;default broker;5045,8075;0,0000;0,0000;-101,3021;101,3021;-0,0000;Mertacor22;-8133,2803;0,0000;0,0000;163,2878;-163,2878;-0,0000;IS3;20981,4299;0,0000;0,0000;-421,2336;421,2336;-0,0000
1165;0,1772;-0,0466;16819,2128;500,5156;500,5156;default broker;6267,4114;0,0000;0,0000;-186,5091;186,5091;-0,0000;Mertacor22;-15529,8153;0,0000;0,0000;462,1449;-462,1449;-0,0000;IS3;26081,6167;0,0000;0,0000;-776,1514;776,1514;-0,0000
1166;0,1249;-0,0360;15372,2644;316,8425;316,8425;default broker;6877,6734;0,0000;0,0000;-141,7579;141,7579;-0,0000;Mertacor22;-6688,4659;0,0000;0,0000;137,8581;-137,8581;-0,0000;IS3;15183,0570;0,0000;0,0000;-312,9427;312,9427;-0,0000
1167;0,1743;-0,0521;-15167,2539;2872,9437;2872,9437;default broker;9105,8173;0,0000;0,0000;1724,8014;1724,8014;-0,0000;Mertacor22;-33799,8308;0,0000;0,0000;-6402,2803;-6402,2803;-0,0000;IS3;9526,7595;0,0000;0,0000;1804,5352;1804,5352;-0,0000
1168;0,1285;-0,0529;-852,4620;110,2391;110,2391;default broker;11843,6596;0,0000;0,0000;1531,6038;1531,6038;-0,0000;Mertacor22;-19962,7258;0,0000;0,0000;-2581,5490;-2581,5490;-0,0000;IS3;7266,6041;0,0000;0,0000;939,7061;939,7061;-0,0000
1169;0,1444;-0,0538;-9212,6316;1414,8102;1414,8102;default broker;13837,8608;0,0000;0,0000;2125,1199;2125,1199;-0,0000;Mertacor22;-27633,3532;0,0000;0,0000;-4243,7332;-4243,7332;-0,0000;IS3;4582,8608;0,0000;0,0000;703,8031;703,8031;-0,0000
1170;0,1239;-0,0536;6040,8185;287,2060;287,2060;default broker;15520,5375;0,0000;0,0000;-737,9119;737,9119;-0,0000;Mertacor22;-13994,7614;0,0000;0,0000;665,3701;-665,3701;-0,0000;IS3;4515,0424;0,0000;0,0000;-214,6642;214,6642;-0,0000
1171;0,1281;-0,0536;10407,6078;449,5568;449,5568;default broker;16294,4978;0,0000;0,0000;-703,8412;703,8412;-0,0000;Mertacor22;-10406,2160;0,0000;0,0000;449,4967;-449,4967;-0,0000;IS3;4519,3259;0,0000;0,0000;-195,2124;195,2124;-0,0000
1172;0,1126;-0,0505;9987,8252;404,2233;404,2233;default broker;16106,0970;0,0000;0,0000;-651,8396;651,8396;-0,0000;Mertacor22;-8511,6679;0,0000;0,0000;344,4809;-344,4809;-0,0000;IS3;2393,3961;0,0000;0,0000;-96,8646;96,8646;-0,0000
1173;0,1411;-0,0490;5087,8182;223,5840;223,5840;default broker;13728,0812;0,0000;0,0000;-603,2802;603,2802;-0,0000;Mertacor22;-8588,1358;0,0000;0,0000;377,4054;-377,4054;-0,0000;IS3;-52,1272;0,0000;0,0000;2,2907;-2,2907;-0,0000
1174;0,1420;-0,0453;1580,2091;69,1356;69,1356;default broker;13207,4817;0,0000;0,0000;-577,8391;577,8391;-0,0000;Mertacor22;-11575,9024;0,0000;0,0000;506,4560;-506,4560;-0,0000;IS3;-51,3702;0,0000;0,0000;2,2475;-2,2475;-0,0000
1175;0,1343;-0,0473;3414,3269;149,7614;149,7614;default broker;12300,7870;0,0000;0,0000;-539,5449;539,5449;-0,0000;Mertacor22;-8840,7510;0,0000;0,0000;387,7786;-387,7786;-0,0000;IS3;-45,7091;0,0000;0,0000;2,0049;-2,0049;-0,0000
1176;0,1075;-0,0449;17716,6824;482,2779;482,2779;default broker;13922,8085;0,0000;0,0000;-379,0023;379,0023;-0,0000;Mertacor22;1252,5631;0,0000;0,0000;-34,0969;34,0969;-0,0000;IS3;2541,3109;0,0000;0,0000;-69,1788;69,1788;-0,0000
1177;0,0987;-0,0473;19611,1393;542,9966;542,9966;default broker;14037,0901;0,0000;0,0000;-388,6614;388,6614;-0,0000;Mertacor22;3010,7192;0,0000;0,0000;-83,3613;83,3613;-0,0000;IS3;2563,3300;0,0000;0,0000;-70,9739;70,9739;-0,0000
1178;0,0978;-0,0473;16033,4005;501,4882;501,4882;default broker;13344,7355;0,0000;0,0000;-417,3928;417,3928;-0,0000;Mertacor22;379,5850;0,0000;0,0000;-11,8726;11,8726;-0,0000;IS3;2309,0800;0,0000;0,0000;-72,2227;72,2227;-0,0000
1179;0,1105;-0,0472;15991,6174;499,6357;499,6357;default broker;12271,4387;0,0000;0,0000;-383,4039;383,4039;-0,0000;Mertacor22;1454,5932;0,0000;0,0000;-45,4467;45,4467;-0,0000;IS3;2265,5855;0,0000;0,0000;-70,7850;70,7850;-0,0000
1180;0,1076;-0,0475;10011,4572;375,2992;375,2992;default broker;11343,6122;0,0000;0,0000;-425,2377;425,2377;-0,0000;Mertacor22;-3616,1391;0,0000;0,0000;135,5581;-135,5581;-0,0000;IS3;2283,9841;0,0000;0,0000;-85,6196;85,6196;-0,0000
1181;0,1207;-0,0537;4982,7206;242,6394;242,6394;default broker;8926,5899;0,0000;0,0000;-434,6907;434,6907;-0,0000;Mertacor22;-3943,8694;0,0000;0,0000;192,0513;-192,0513;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1182;0,1221;-0,0489;4255,6372;189,9615;189,9615;default broker;5143,2712;0,0000;0,0000;-229,5834;229,5834;-0,0000;Mertacor22;-355,2427;0,0000;0,0000;15,8572;-15,8572;-0,0000;IS3;-532,3913;0,0000;0,0000;23,7647;-23,7647;-0,0000
1183;0,1200;-0,0502;-14727,5102;1984,0513;1984,0513;default broker;1955,4248;0,0000;0,0000;263,4297;263,4297;-0,0000;Mertacor22;-13405,5906;0,0000;0,0000;-1805,9657;-1805,9657;-0,0000;IS3;-3277,3444;0,0000;0,0000;-441,5152;-441,5152;-0,0000
1184;0,1800;-0,0500;-62148,6959;15046,4318;15046,4318;default broker;-911,3572;0,0000;0,0000;-220,6430;-220,6430;-0,0000;Mertacor22;-54341,8206;0,0000;0,0000;-13156,3581;-13156,3581;-0,0000;IS3;-6895,5181;0,0000;0,0000;-1669,4307;-1669,4307;-0,0000
1185;0,1243;-0,0434;-16896,9404;2386,1385;2386,1385;default broker;-609,9336;0,0000;0,0000;-86,1331;-86,1331;-0,0000;Mertacor22;-7791,2975;0,0000;0,0000;-1100,2652;-1100,2652;-0,0000;IS3;-8495,7093;0,0000;0,0000;-1199,7402;-1199,7402;-0,0000
1186;0,2045;-0,0404;-44083,5143;10959,1814;10959,1814;default broker;-580,6611;0,0000;0,0000;-144,3526;-144,3526;-0,0000;Mertacor22;-37874,8470;0,0000;0,0000;-9415,7040;-9415,7040;-0,0000;IS3;-5628,0063;0,0000;0,0000;-1399,1249;-1399,1249;-0,0000
1187;0,1418;-0,0468;839,3265;38,6065;38,6065;default broker;777,0397;0,0000;0,0000;-35,7415;35,7415;-0,0000;Mertacor22;-7463,2963;0,0000;0,0000;343,2891;-343,2891;-0,0000;IS3;7525,5832;0,0000;0,0000;-346,1541;346,1541;-0,0000
1188;0,1441;-0,0469;-1948,3423;284,5268;284,5268;default broker;5445,2411;0,0000;0,0000;795,1976;795,1976;-0,0000;Mertacor22;-9644,1597;0,0000;0,0000;-1408,3881;-1408,3881;-0,0000;IS3;2250,5763;0,0000;0,0000;328,6637;328,6637;-0,0000
1189;0,1448;-0,0523;2830,7676;140,0367;140,0367;default broker;5074,2029;0,0000;0,0000;-251,0183;251,0183;-0,0000;Mertacor22;-1557,1649;0,0000;0,0000;77,0322;-77,0322;-0,0000;IS3;-686,2703;0,0000;0,0000;33,9495;-33,9495;-0,0000
1190;0,1306;-0,0515;-9201,3916;1286,8013;1286,8013;default broker;6751,5696;0,0000;0,0000;944,1972;944,1972;-0,0000;Mertacor22;-13134,7004;0,0000;0,0000;-1836,8688;-1836,8688;-0,0000;IS3;-2818,2609;0,0000;0,0000;-394,1297;-394,1297;-0,0000
1191;0,1551;-0,0547;-139,1365;21,5931;21,5931;default broker;9984,7501;0,0000;0,0000;1549,5679;1549,5679;-0,0000;Mertacor22;-18423,8793;0,0000;0,0000;-2859,2656;-2859,2656;-0,0000;IS3;8299,9928;0,0000;0,0000;1288,1046;1288,1046;-0,0000
1192;0,1239;-0,0521;-10828,9847;1458,9238;1458,9238;default broker;10867,2908;0,0000;0,0000;1464,0846;1464,0846;-0,0000;Mertacor22;-23893,1113;0,0000;0,0000;-3218,9749;-3218,9749;-0,0000;IS3;2196,8358;0,0000;0,0000;295,9664;295,9664;-0,0000
1193;0,1943;-0,0443;-60287,9620;15348,3020;15348,3020;default broker;11554,1984;0,0000;0,0000;2941,5048;2941,5048;-0,0000;Mertacor22;-72761,4496;0,0000;0,0000;-18523,8423;-18523,8423;-0,0000;IS3;919,2892;0,0000;0,0000;234,0356;234,0356;-0,0000
1194;0,1171;-0,0433;3758,0836;148,6100;148,6100;default broker;15135,5180;0,0000;0,0000;-598,5202;598,5202;-0,0000;Mertacor22;-12309,8261;0,0000;0,0000;486,7808;-486,7808;-0,0000;IS3;932,3917;0,0000;0,0000;-36,8706;36,8706;-0,0000
1195;0,1760;-0,0481;-17194,0025;3322,5224;3322,5224;default broker;13011,4318;0,0000;0,0000;2514,2938;2514,2938;-0,0000;Mertacor22;-31040,7443;0,0000;0,0000;-5998,2293;-5998,2293;-0,0000;IS3;835,3100;0,0000;0,0000;161,4130;161,4130;-0,0000
1196;0,1433;-0,0539;1296,5784;68,1643;68,1643;default broker;13091,5223;0,0000;0,0000;-688,2534;688,2534;-0,0000;Mertacor22;-12226,5089;0,0000;0,0000;642,7775;-642,7775;-0,0000;IS3;431,5650;0,0000;0,0000;-22,6884;22,6884;-0,0000
1197;0,1345;-0,0569;7050,4541;351,2636;351,2636;default broker;9779,5212;0,0000;0,0000;-487,2296;487,2296;-0,0000;Mertacor22;-2681,0372;0,0000;0,0000;133,5731;-133,5731;-0,0000;IS3;-48,0300;0,0000;0,0000;2,3929;-2,3929;-0,0000
1198;0,1111;-0,0383;17479,5630;364,7505;364,7505;default broker;16360,9027;0,0000;0,0000;-341,4071;341,4071;-0,0000;Mertacor22;613,9928;0,0000;0,0000;-12,8123;12,8123;-0,0000;IS3;504,6675;0,0000;0,0000;-10,5310;10,5310;-0,0000
1199;0,0889;-0,0443;12864,4507;404,1685;404,1685;default broker;13449,3584;0,0000;0,0000;-422,5448;422,5448;-0,0000;Mertacor22;-972,4227;0,0000;0,0000;30,5511;-30,5511;-0,0000;IS3;387,5150;0,0000;0,0000;-12,1747;12,1747;-0,0000
1200;0,1106;-0,0370;16852,6286;340,0437;340,0437;default broker;12173,1678;0,0000;0,0000;-245,6239;245,6239;-0,0000;Mertacor22;4375,7483;0,0000;0,0000;-88,2916;88,2916;-0,0000;IS3;303,7125;0,0000;0,0000;-6,1282;6,1282;-0,0000
1201;0,1035;-0,0388;10119,5591;290,4578;290,4578;default broker;11341,3568;0,0000;0,0000;-325,5265;325,5265;-0,0000;Mertacor22;-1409,5328;0,0000;0,0000;40,4573;-40,4573;-0,0000;IS3;187,7350;0,0000;0,0000;-5,3885;5,3885;-0,0000
1202;0,1053;-0,0444;11024,1571;367,7256;367,7256;default broker;10183,4526;0,0000;0,0000;-339,6828;339,6828;-0,0000;Mertacor22;663,1495;0,0000;0,0000;-22,1202;22,1202;-0,0000;IS3;177,5550;0,0000;0,0000;-5,9226;5,9226;-0,0000
1203;0,1033;-0,0380;5648,0355;182,8128;182,8128;default broker;8143,8211;0,0000;0,0000;-263,5952;263,5952;-0,0000;Mertacor22;-2689,0956;0,0000;0,0000;87,0393;-87,0393;-0,0000;IS3;193,3100;0,0000;0,0000;-6,2570;6,2570;-0,0000
1204;0,1128;-0,0507;1131,4364;56,0539;56,0539;default broker;6672,5599;0,0000;0,0000;-330,5734;330,5734;-0,0000;Mertacor22;-5754,0785;0,0000;0,0000;285,0698;-285,0698;-0,0000;IS3;212,9550;0,0000;0,0000;-10,5503;10,5503;-0,0000
1205;0,1117;-0,0505;-2289,2419;260,9498;260,9498;default broker;3444,1939;0,0000;0,0000;392,6024;392,6024;-0,0000;Mertacor22;-5677,9809;0,0000;0,0000;-647,2309;-647,2309;-0,0000;IS3;-55,4550;0,0000;0,0000;-6,3213;-6,3213;-0,0000
1206;0,1361;-0,0537;4858,1868;237,3838;237,3838;default broker;4219,3140;0,0000;0,0000;-206,1668;206,1668;-0,0000;Mertacor22;920,8494;0,0000;0,0000;-44,9951;44,9951;-0,0000;IS3;-281,9765;0,0000;0,0000;13,7781;-13,7781;-0,0000
1207;0,1112;-0,0479;-19101,8382;2488,8295;2488,8295;default broker;-2337,6003;0,0000;0,0000;-304,5722;-304,5722;-0,0000;Mertacor22;-12341,8931;0,0000;0,0000;-1608,0582;-1608,0582;-0,0000;IS3;-4422,3448;0,0000;0,0000;-576,1991;-576,1991;-0,0000
1208;0,1097;-0,0359;-5994,4286;693,2986;693,2986;default broker;3395,1516;0,0000;0,0000;392,6736;392,6736;-0,0000;Mertacor22;-6291,9818;0,0000;0,0000;-727,7128;-727,7128;-0,0000;IS3;-3097,5983;0,0000;0,0000;-358,2594;-358,2594;-0,0000
1209;0,1193;-0,0377;5366,5200;173,4517;173,4517;default broker;2580,0040;0,0000;0,0000;-83,3885;83,3885;-0,0000;Mertacor22;-2783,6482;0,0000;0,0000;89,9705;-89,9705;-0,0000;IS3;5570,1641;0,0000;0,0000;-180,0337;180,0337;-0,0000
1210;0,1227;-0,0353;19636,4936;306,6083;306,6083;default broker;2952,9303;0,0000;0,0000;-46,1077;46,1077;-0,0000;Mertacor22;1180,5855;0,0000;0,0000;-18,4339;18,4339;-0,0000;IS3;15502,9778;0,0000;0,0000;-242,0667;242,0667;-0,0000
1211;0,1228;-0,0367;3598,2463;118,9579;118,9579;default broker;2530,5405;0,0000;0,0000;-83,6596;83,6596;-0,0000;Mertacor22;-5070,4970;0,0000;0,0000;167,6304;-167,6304;-0,0000;IS3;6138,2029;0,0000;0,0000;-202,9287;202,9287;-0,0000
1212;0,1296;-0,0353;2431,6299;79,8831;79,8831;default broker;3401,3209;0,0000;0,0000;-111,7391;111,7391;-0,0000;Mertacor22;-1548,1516;0,0000;0,0000;50,8594;-50,8594;-0,0000;IS3;578,4606;0,0000;0,0000;-19,0034;19,0034;-0,0000
1213;0,1468;-0,0365;-15919,7804;2590,5667;2590,5667;default broker;-385,3423;0,0000;0,0000;-62,7053;-62,7053;-0,0000;Mertacor22;-6250,5621;0,0000;0,0000;-1017,1308;-1017,1308;-0,0000;IS3;-9283,8759;0,0000;0,0000;-1510,7307;-1510,7307;-0,0000
1214;0,1299;-0,0362;-4649,6505;625,5699;625,5699;default broker;7043,9654;0,0000;0,0000;947,7040;947,7040;-0,0000;Mertacor22;-11049,8302;0,0000;0,0000;-1486,6582;-1486,6582;-0,0000;IS3;-643,7857;0,0000;0,0000;-86,6157;-86,6157;-0,0000
1215;0,1342;-0,0351;-12307,0638;1803,4912;1803,4912;default broker;6973,7362;0,0000;0,0000;1021,9393;1021,9393;-0,0000;Mertacor22;-19743,7564;0,0000;0,0000;-2893,2727;-2893,2727;-0,0000;IS3;462,9564;0,0000;0,0000;67,8422;67,8422;-0,0000
1216;0,1311;-0,0529;-15373,0254;2251,7043;2251,7043;default broker;8915,6181;0,0000;0,0000;1305,8806;1305,8806;-0,0000;Mertacor22;-23671,5255;0,0000;0,0000;-3467,1949;-3467,1949;-0,0000;IS3;-617,1180;0,0000;0,0000;-90,3900;-90,3900;-0,0000
1217;0,1373;-0,0569;-19090,1475;2984,9059;2984,9059;default broker;11253,9740;0,0000;0,0000;1759,6540;1759,6540;-0,0000;Mertacor22;-30087,6074;0,0000;0,0000;-4704,4517;-4704,4517;-0,0000;IS3;-256,5140;0,0000;0,0000;-40,1081;-40,1081;-0,0000
1218;0,1197;-0,0536;1105,2074;58,0270;58,0270;default broker;13229,3129;0,0000;0,0000;-694,5822;694,5822;-0,0000;Mertacor22;-12339,0556;0,0000;0,0000;647,8408;-647,8408;-0,0000;IS3;214,9500;0,0000;0,0000;-11,2856;11,2856;-0,0000
1219;0,1611;-0,0529;-3360,9469;552,6381;552,6381;default broker;16524,8044;0,0000;0,0000;2717,1617;2717,1617;-0,0000;Mertacor22;-20092,5414;0,0000;0,0000;-3303,8021;-3303,8021;-0,0000;IS3;206,7900;0,0000;0,0000;34,0023;34,0023;-0,0000
1220;0,1264;-0,0535;6560,5358;307,9348;307,9348;default broker;15403,0127;0,0000;0,0000;-722,9781;722,9781;-0,0000;Mertacor22;-8987,5269;0,0000;0,0000;421,8515;-421,8515;-0,0000;IS3;145,0500;0,0000;0,0000;-6,8083;6,8083;-0,0000
1221;0,1117;-0,0506;7406,4797;319,6185;319,6185;default broker;15670,7621;0,0000;0,0000;-676,2544;676,2544;-0,0000;Mertacor22;-8411,8124;0,0000;0,0000;363,0025;-363,0025;-0,0000;IS3;147,5300;0,0000;0,0000;-6,3665;6,3665;-0,0000
1222;0,1081;-0,0505;18282,1904;589,3631;589,3631;default broker;18397,3394;0,0000;0,0000;-593,0752;593,0752;-0,0000;Mertacor22;-268,1989;0,0000;0,0000;8,6459;-8,6459;-0,0000;IS3;153,0500;0,0000;0,0000;-4,9339;4,9339;-0,0000
1223;0,1041;-0,0475;20556,2724;553,1575;553,1575;default broker;17099,4201;0,0000;0,0000;-460,1356;460,1356;-0,0000;Mertacor22;3306,1723;0,0000;0,0000;-88,9672;88,9672;-0,0000;IS3;150,6800;0,0000;0,0000;-4,0547;4,0547;-0,0000
1224;0,1117;-0,0506;25346,1173;639,0993;639,0993;default broker;16648,4287;0,0000;0,0000;-419,7882;419,7882;-0,0000;Mertacor22;8550,7886;0,0000;0,0000;-215,6071;215,6071;-0,0000;IS3;146,9000;0,0000;0,0000;-3,7041;3,7041;-0,0000
1225;0,1045;-0,0473;12024,8277;423,8244;423,8244;default broker;9527,2190;0,0000;0,0000;-335,7942;335,7942;-0,0000;Mertacor22;2545,3586;0,0000;0,0000;-89,7131;89,7131;-0,0000;IS3;-47,7500;0,0000;0,0000;1,6830;-1,6830;-0,0000
1226;0,0942;-0,0443;17483,4042;468,3512;468,3512;default broker;11741,5044;0,0000;0,0000;-314,5353;314,5353;-0,0000;Mertacor22;5783,4697;0,0000;0,0000;-154,9295;154,9295;-0,0000;IS3;-41,5700;0,0000;0,0000;1,1136;-1,1136;-0,0000
1227;0,1016;-0,0402;10640,9324;314,2682;314,2682;default broker;11149,7428;0,0000;0,0000;-329,2953;329,2953;-0,0000;Mertacor22;-467,4104;0,0000;0,0000;13,8045;-13,8045;-0,0000;IS3;-41,4000;0,0000;0,0000;1,2227;-1,2227;-0,0000
1228;0,1054;-0,0471;8858,3672;338,8979;338,8979;default broker;9678,9127;0,0000;0,0000;-370,2898;370,2898;-0,0000;Mertacor22;-769,7955;0,0000;0,0000;29,4504;-29,4504;-0,0000;IS3;-50,7500;0,0000;0,0000;1,9416;-1,9416;-0,0000
1229;0,0993;-0,0362;5336,7018;164,8653;164,8653;default broker;9069,5642;0,0000;0,0000;-280,1836;280,1836;-0,0000;Mertacor22;-3732,8623;0,0000;0,0000;115,3183;-115,3183;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1230;0,1112;-0,0504;17281,2724;573,0998;573,0998;default broker;7775,7180;0,0000;0,0000;-257,8666;257,8666;-0,0000;Mertacor22;4866,7831;0,0000;0,0000;-161,3974;161,3974;-0,0000;IS3;4638,7712;0,0000;0,0000;-153,8358;153,8358;-0,0000
1231;0,1107;-0,0357;-11073,3403;1348,6869;1348,6869;default broker;3724,0482;0,0000;0,0000;453,5736;453,5736;-0,0000;Mertacor22;-12676,9823;0,0000;0,0000;-1544,0039;-1544,0039;-0,0000;IS3;-2120,4062;0,0000;0,0000;-258,2567;-258,2567;-0,0000
1232;0,1205;-0,0352;1436,5129;48,5616;48,5616;default broker;3300,1780;0,0000;0,0000;-111,5632;111,5632;-0,0000;Mertacor22;-1590,7094;0,0000;0,0000;53,7743;-53,7743;-0,0000;IS3;-272,9557;0,0000;0,0000;9,2273;-9,2273;-0,0000
1233;0,1108;-0,0354;41,4843;1,4668;1,4668;default broker;2988,5827;0,0000;0,0000;-105,6692;105,6692;-0,0000;Mertacor22;-2957,8572;0,0000;0,0000;104,5828;-104,5828;-0,0000;IS3;10,7588;0,0000;0,0000;-0,3804;0,3804;-0,0000
1234;0,1179;-0,0377;8837,7116;254,7000;254,7000;default broker;3347,8313;0,0000;0,0000;-96,4834;96,4834;-0,0000;Mertacor22;1267,5186;0,0000;0,0000;-36,5295;36,5295;-0,0000;IS3;4222,3616;0,0000;0,0000;-121,6871;121,6871;-0,0000
1235;0,1155;-0,0351;11192,1244;267,2443;267,2443;default broker;4039,9185;0,0000;0,0000;-96,4647;96,4647;-0,0000;Mertacor22;1026,4973;0,0000;0,0000;-24,5106;24,5106;-0,0000;IS3;6125,7086;0,0000;0,0000;-146,2690;146,2690;-0,0000
1236;0,1170;-0,0406;12419,5356;350,3934;350,3934;default broker;5010,9154;0,0000;0,0000;-141,3734;141,3734;-0,0000;Mertacor22;6209,6052;0,0000;0,0000;-175,1921;175,1921;-0,0000;IS3;1199,0150;0,0000;0,0000;-33,8279;33,8279;-0,0000
1237;0,1066;-0,0362;5819,0668;177,0098;177,0098;default broker;6346,0282;0,0000;0,0000;-193,0394;193,0394;-0,0000;Mertacor22;-2808,8166;0,0000;0,0000;85,4412;-85,4412;-0,0000;IS3;2281,8552;0,0000;0,0000;-69,4116;69,4116;-0,0000
1238;0,1135;-0,0363;6624,8931;196,8053;196,8053;default broker;8471,9993;0,0000;0,0000;-251,6772;251,6772;-0,0000;Mertacor22;-8038,8577;0,0000;0,0000;238,8099;-238,8099;-0,0000;IS3;6191,7515;0,0000;0,0000;-183,9380;183,9380;-0,0000
1239;0,1254;-0,0357;22802,5438;293,3089;293,3089;default broker;10519,4595;0,0000;0,0000;-135,3117;135,3117;-0,0000;Mertacor22;-1857,6829;0,0000;0,0000;23,8954;-23,8954;-0,0000;IS3;14140,7672;0,0000;0,0000;-181,8925;181,8925;-0,0000
1240;0,1113;-0,0388;13174,4843;337,7006;337,7006;default broker;12276,1229;0,0000;0,0000;-314,6729;314,6729;-0,0000;Mertacor22;-9533,6859;0,0000;0,0000;244,3762;-244,3762;-0,0000;IS3;10432,0473;0,0000;0,0000;-267,4039;267,4039;-0,0000
1241;0,1243;-0,0521;13220,1918;513,7782;513,7782;default broker;13829,7741;0,0000;0,0000;-537,4685;537,4685;-0,0000;Mertacor22;-11452,4975;0,0000;0,0000;445,0800;-445,0800;-0,0000;IS3;10842,9152;0,0000;0,0000;-421,3897;421,3897;-0,0000
1242;0,1159;-0,0368;19070,7839;339,0492;339,0492;default broker;14746,8306;0,0000;0,0000;-262,1759;262,1759;-0,0000;Mertacor22;-6533,4848;0,0000;0,0000;116,1553;-116,1553;-0,0000;IS3;10857,4381;0,0000;0,0000;-193,0285;193,0285;-0,0000
1243;0,1123;-0,0506;17473,2636;579,3952;579,3952;default broker;16164,2485;0,0000;0,0000;-535,9897;535,9897;-0,0000;Mertacor22;-9512,2573;0,0000;0,0000;315,4166;-315,4166;-0,0000;IS3;10821,2723;0,0000;0,0000;-358,8221;358,8221;-0,0000
1244;0,1393;-0,0525;12945,1810;512,0443;512,0443;default broker;17413,1823;0,0000;0,0000;-688,7753;688,7753;-0,0000;Mertacor22;-14894,6953;0,0000;0,0000;589,1570;-589,1570;-0,0000;IS3;10426,6940;0,0000;0,0000;-412,4260;412,4260;-0,0000
1245;0,1152;-0,0505;22548,6689;631,3866;631,3866;default broker;17057,4728;0,0000;0,0000;-477,6273;477,6273;-0,0000;Mertacor22;-1914,3447;0,0000;0,0000;53,6037;-53,6037;-0,0000;IS3;7405,5408;0,0000;0,0000;-207,3630;207,3630;-0,0000
1246;0,0973;-0,0474;28592,9099;538,7490;538,7490;default broker;16881,4202;0,0000;0,0000;-318,0805;318,0805;-0,0000;Mertacor22;4212,8707;0,0000;0,0000;-79,3791;79,3791;-0,0000;IS3;7498,6190;0,0000;0,0000;-141,2893;141,2893;-0,0000
1247;0,0956;-0,0474;25107,8677;560,1267;560,1267;default broker;15982,8145;0,0000;0,0000;-356,5576;356,5576;-0,0000;Mertacor22;4694,8990;0,0000;0,0000;-104,7376;104,7376;-0,0000;IS3;4430,1542;0,0000;0,0000;-98,8315;98,8315;-0,0000
1248;0,1049;-0,0389;22975,0437;365,4276;365,4276;default broker;14809,2554;0,0000;0,0000;-235,5474;235,5474;-0,0000;Mertacor22;4751,4344;0,0000;0,0000;-75,5735;75,5735;-0,0000;IS3;3414,3539;0,0000;0,0000;-54,3067;54,3067;-0,0000
1249;0,1056;-0,0363;19225,9717;327,5093;327,5093;default broker;13480,8866;0,0000;0,0000;-229,6433;229,6433;-0,0000;Mertacor22;5733,1009;0,0000;0,0000;-97,6618;97,6618;-0,0000;IS3;11,9843;0,0000;0,0000;-0,2041;0,2041;-0,0000
1250;0,1147;-0,0412;12949,9848;365,3230;365,3230;default broker;12052,2596;0,0000;0,0000;-339,9979;339,9979;-0,0000;Mertacor22;897,7252;0,0000;0,0000;-25,3251;25,3251;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1251;0,0979;-0,0353;12995,5273;289,9175;289,9175;default broker;11098,5440;0,0000;0,0000;-247,5976;247,5976;-0,0000;Mertacor22;1882,3300;0,0000;0,0000;-41,9929;41,9929;-0,0000;IS3;14,6533;0,0000;0,0000;-0,3269;0,3269;-0,0000
1252;0,1018;-0,0396;12208,6878;334,5805;334,5805;default broker;10508,5862;0,0000;0,0000;-287,9890;287,9890;-0,0000;Mertacor22;-2854,8485;0,0000;0,0000;78,2375;-78,2375;-0,0000;IS3;4554,9500;0,0000;0,0000;-124,8289;124,8289;-0,0000
1253;0,1086;-0,0387;4510,7774;154,2854;154,2854;default broker;8804,3522;0,0000;0,0000;-301,1417;301,1417;-0,0000;Mertacor22;-4320,1186;0,0000;0,0000;147,7642;-147,7642;-0,0000;IS3;26,5439;0,0000;0,0000;-0,9079;0,9079;-0,0000
1254;0,1150;-0,0353;13648,5595;295,9256;295,9256;default broker;7039,6525;0,0000;0,0000;-152,6325;152,6325;-0,0000;Mertacor22;3791,4176;0,0000;0,0000;-82,2048;82,2048;-0,0000;IS3;2817,4893;0,0000;0,0000;-61,0883;61,0883;-0,0000
1255;0,1138;-0,0357;-761,0469;87,2039;87,2039;default broker;4475,1127;0,0000;0,0000;512,7772;512,7772;-0,0000;Mertacor22;-7422,7600;0,0000;0,0000;-850,5310;-850,5310;-0,0000;IS3;2186,6005;0,0000;0,0000;250,5499;250,5499;-0,0000
